code,name,1901-07,1902-07,1903-07,1904-07,1905-07,1906-07,1907-07,1908-07,1909-07,1910-07,1911-07,1912-07,1913-07,1914-07,1915-07,1916-07,1917-07,1918-07,1919-07,1920-07,1921-07,1922-07,1923-07,1924-07,1925-07,1926-07,1927-07,1928-07,1929-07,1930-07,1931-07,1932-07,1933-07,1934-07,1935-07,1936-07,1937-07,1938-07,1939-07,1940-07,1941-07,1942-07,1943-07,1944-07,1945-07,1946-07,1947-07,1948-07,1949-07,1950-07,1951-07,1952-07,1953-07,1954-07,1955-07,1956-07,1957-07,1958-07,1959-07,1960-07,1961-07,1962-07,1963-07,1964-07,1965-07,1966-07,1967-07,1968-07,1969-07,1970-07,1971-07,1972-07,1973-07,1974-07,1975-07,1976-07,1977-07,1978-07,1979-07,1980-07,1981-07,1982-07,1983-07,1984-07,1985-07,1986-07,1987-07,1988-07,1989-07,1990-07,1991-07,1992-07,1993-07,1994-07,1995-07,1996-07,1997-07,1998-07,1999-07,2000-07,2001-07,2002-07,2003-07,2004-07,2005-07,2006-07,2007-07,2008-07,2009-07,2010-07,2011-07,2012-07,2013-07,2014-07,2015-07,2016-07,2017-07,2018-07,2019-07,2020-07,2021-07,2022-07
SOM.2262700,Mudug,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.85,175.26,175.63,176.29,175.05,174.82,174.87,175.2,175.8,175.65,176.41,175.04,176.88,176.5,175.18,174.84,163.55,168.71,170.46,172.19,168.22,169.59,175.25,223.37,144.17,227.94,218.4,204.71,76.51,98.93,120.73,252.7,166.12,182.86,119.73,117.81,118.35,126.85,159.5,69.12,112.77,191.15,62.46,126.22,58.27,66.24,130.1,271.0,103.83,141.62,88.39,159.88,144.26,226.48,117.27,201.09,194.18,222.5,243.26,211.58,128.69,181.98,212.97,247.91,109.67,99.56,192.3,70.61,113.87,205.69,65.97,145.22,337.2,66.3,190.23,117.98,131.36,196.78,171.84,319.02,177.05,168.43,164.68,166.36,178.44,169.18,169.51,182.02,175.74,169.6,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8,175.8
SOM.2262701,Nugaal,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,136.9,140.15,136.9,136.65,136.65,140.82,136.65,136.65,138.67,137.5,136.72,138.49,183.91,127.0,171.57,181.54,155.95,65.72,90.68,94.83,177.75,119.1,148.97,98.43,113.54,114.06,110.3,131.69,67.94,96.74,142.16,64.58,120.12,65.11,76.86,111.64,188.01,88.13,124.05,83.29,102.52,117.05,161.04,95.05,159.45,173.29,148.41,159.74,171.36,104.12,135.55,153.35,195.37,105.01,88.9,161.95,42.0,86.03,191.63,67.97,108.18,231.55,67.56,148.83,98.73,125.97,132.37,152.45,219.26,144.21,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6
SOM.2262702,Sanaag,162.55,161.06,163.73,162.84,165.2,161.31,161.34,161.77,161.13,161.12,165.28,161.88,162.58,163.48,161.84,161.56,161.73,160.82,161.49,161.81,153.29,176.76,158.64,157.63,156.27,203.17,156.61,150.39,163.83,163.11,164.78,159.79,155.81,152.16,164.3,166.01,161.95,142.64,152.49,152.83,166.84,153.32,167.66,149.93,152.62,158.95,156.35,154.63,152.63,146.1,166.88,142.54,157.23,151.74,143.24,154.32,167.54,147.3,158.31,156.25,158.12,147.82,169.18,152.33,153.25,159.58,180.2,175.82,166.09,150.25,153.15,156.92,156.17,147.31,148.44,178.24,162.05,151.26,179.66,138.42,152.86,177.21,157.72,157.4,167.61,173.29,172.08,168.26,169.7,169.78,161.42,163.47,164.56,161.58,162.54,164.08,161.7,162.8,165.44,164.56,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77,162.77
SOM.2262703,Sool,149.34,148.75,149.79,149.42,150.36,148.85,148.86,149.05,148.79,148.79,150.42,149.06,149.33,149.77,149.04,148.94,149.01,148.65,148.91,149.07,138.59,153.18,143.81,145.27,143.9,187.36,143.98,136.97,148.88,149.56,152.47,139.28,176.96,135.92,177.39,177.4,157.33,79.52,103.44,105.47,166.58,117.68,171.4,103.55,130.45,142.0,123.71,142.81,84.95,105.27,153.47,77.76,134.07,88.03,94.98,130.81,174.98,96.26,136.74,111.89,119.8,118.59,173.95,104.15,159.84,170.98,147.88,178.49,162.72,114.3,136.26,151.04,186.36,112.38,103.27,201.1,95.12,108.13,231.78,80.05,119.59,222.04,104.28,150.01,130.5,143.75,150.57,178.34,203.61,156.63,148.65,149.66,149.56,148.67,148.98,149.94,149.59,148.95,149.84,150.16,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43,149.43
SOM.2262704,Togdheer,250.34,205.98,263.37,247.85,293.2,215.28,214.03,220.82,218.38,213.8,303.12,225.93,237.63,266.01,224.92,225.04,229.62,201.34,222.26,229.41,183.75,236.42,246.97,217.39,222.46,395.05,236.72,168.93,249.99,236.69,256.61,207.69,204.83,185.58,290.73,248.6,243.04,144.42,194.82,179.4,250.82,186.43,240.17,156.9,200.68,263.05,208.68,216.9,146.35,167.92,282.29,129.43,189.9,199.22,146.58,218.47,289.04,157.43,192.92,186.33,205.65,162.87,277.46,218.76,186.57,225.0,297.63,313.77,224.46,169.96,247.07,259.73,211.25,189.54,198.53,389.91,293.48,200.98,313.97,131.43,172.93,342.07,253.9,198.44,255.12,221.81,264.4,267.98,271.79,203.59,209.91,254.71,253.23,218.73,227.34,265.03,246.93,229.44,267.92,265.24,242.53,236.93,238.55,248.03,238.08,242.45,244.39,243.35,240.17,244.27,241.23,241.19,267.9,255.14,245.03,249.82,255.14,245.49,246.77,242.9,235.91,240.5
SOM.2262705,Woqooyi Galbeed,380.33,133.14,384.18,336.23,503.84,192.04,180.61,191.8,236.28,197.81,576.39,234.84,272.01,411.6,232.06,258.81,279.61,118.59,242.31,262.83,191.6,323.87,357.66,233.41,260.38,455.28,312.03,169.67,310.84,281.71,302.32,313.64,196.37,230.87,326.36,288.45,317.52,185.05,244.73,164.79,244.62,167.18,144.21,195.4,206.49,349.59,282.72,216.08,203.54,244.93,387.27,182.57,230.54,338.04,205.75,278.55,389.06,228.4,202.13,229.72,279.48,216.17,305.85,361.41,165.12,222.38,427.51,372.73,249.09,254.69,294.47,359.01,200.91,288.0,284.91,438.96,390.58,254.7,243.09,173.52,213.58,343.78,362.26,194.49,295.05,275.62,303.33,302.02,286.56,204.02,209.99,350.69,333.01,252.44,274.38,361.1,279.26,275.13,404.96,353.86,306.39,247.77,267.03,301.42,265.39,298.61,302.93,281.69,259.7,304.52,286.05,277.94,415.09,356.46,300.58,336.99,370.99,317.3,318.98,307.22,242.72,277.33
SPM,Saint-Pierre-et-Miquelon (Fr.),1196.16,1194.33,1159.29,1304.08,1225.79,1357.71,1397.88,1173.87,1327.31,1299.59,1285.27,1301.42,1236.59,1203.55,1189.47,1176.23,1312.82,1218.61,1342.22,1199.49,1273.19,1241.79,1291.86,1251.47,1330.96,1258.91,1193.94,1237.65,1210.77,1294.82,1230.22,1210.72,1101.72,1104.63,1236.7,1230.5,1158.51,1150.09,1189.64,1156.26,1249.42,1180.01,1243.16,1329.58,1273.97,1252.76,1090.41,1211.06,1226.37,1044.19,1329.34,1195.15,1222.95,1234.4,1375.16,1243.21,1210.48,1308.27,1145.7,1112.27,1023.99,1392.37,1230.26,1317.11,1215.7,1125.44,1178.27,1262.49,1322.6,1410.4,1264.68,1272.4,1327.37,1318.87,1185.09,1283.34,1226.8,1248.43,1365.51,1530.09,1477.61,1446.32,1491.42,1383.55,1139.13,1221.58,1222.31,1385.85,1209.64,1436.4,1312.0,1332.63,1463.12,1471.82,1363.26,1285.85,1281.83,1398.61,1366.41,1466.48,1169.88,1283.44,1307.45,1365.07,1308.36,1343.28,1201.85,1368.91,1362.46,1229.87,1365.17,1162.14,1361.56,1312.4,1295.79,1295.79,1306.16,1325.96,1296.52,1296.52,1296.52,1296.52
SPM.21039511,Miquelon-Langlade,1193.6,1191.01,1155.9,1301.37,1222.63,1354.88,1395.07,1171.03,1325.25,1296.43,1281.69,1298.51,1233.2,1200.28,1186.23,1172.88,1309.95,1215.51,1339.41,1196.06,1270.5,1238.63,1289.46,1248.36,1327.99,1255.87,1190.75,1234.96,1207.46,1292.08,1227.24,1207.64,1095.31,1097.37,1231.31,1225.22,1152.55,1144.68,1185.41,1152.59,1245.74,1176.54,1238.51,1325.66,1269.18,1250.33,1086.13,1206.07,1223.77,1041.27,1326.15,1192.16,1220.19,1231.81,1370.74,1239.23,1208.64,1303.98,1143.44,1109.5,1022.52,1390.94,1228.91,1314.17,1215.36,1122.69,1175.83,1259.97,1318.96,1406.63,1262.17,1268.76,1324.13,1314.75,1182.17,1280.86,1223.97,1245.11,1362.34,1525.96,1472.76,1443.98,1487.1,1381.09,1135.54,1218.93,1218.74,1382.05,1208.44,1432.29,1309.27,1329.48,1459.67,1469.82,1363.59,1282.35,1279.56,1393.08,1363.64,1464.31,1167.37,1279.58,1302.57,1362.36,1305.69,1340.16,1200.3,1365.34,1358.38,1225.18,1362.63,1159.99,1357.85,1310.21,1293.04,1293.04,1304.17,1325.42,1293.61,1293.61,1293.61,1293.61
SPM.21039512,Saint-Pierre,1214.6,1218.2,1183.7,1323.6,1248.5,1378.1,1418.1,1194.3,1342.1,1322.3,1311.0,1322.3,1261.0,1227.0,1212.8,1200.3,1333.5,1240.9,1362.4,1224.1,1292.5,1264.5,1309.1,1273.8,1352.3,1280.7,1216.9,1257.0,1234.6,1314.5,1251.6,1232.8,1147.8,1156.8,1275.4,1268.5,1201.4,1189.0,1220.1,1182.7,1275.9,1205.0,1276.6,1357.8,1308.4,1270.2,1121.2,1246.9,1245.1,1065.2,1352.3,1216.7,1242.8,1253.0,1406.9,1271.8,1223.7,1339.1,1161.9,1132.2,1034.6,1402.6,1240.0,1338.2,1218.1,1145.2,1195.8,1280.6,1348.7,1437.5,1282.7,1298.5,1350.7,1348.5,1206.1,1301.2,1247.1,1272.3,1388.3,1559.8,1512.5,1463.1,1522.5,1401.2,1164.9,1240.6,1248.0,1413.2,1218.3,1465.9,1331.6,1355.3,1487.9,1486.2,1360.9,1311.0,1298.2,1438.3,1386.3,1482.1,1187.9,1311.2,1342.5,1384.5,1327.5,1365.7,1213.0,1394.6,1391.8,1263.6,1383.4,1177.6,1388.2,1328.1,1315.6,1315.6,1320.5,1329.9,1317.4,1317.4,1317.4,1317.4
SRB,Serbia,798.57,782.17,681.57,628.03,772.2,801.88,557.35,617.39,809.02,859.65,658.91,875.41,774.38,824.17,1051.85,750.29,630.92,652.51,894.42,663.47,655.55,801.69,722.26,785.2,876.01,793.48,795.48,605.91,790.19,692.35,770.82,737.17,775.41,745.16,648.14,760.88,996.55,688.31,826.66,907.16,873.37,706.6,671.88,861.65,590.29,613.41,602.13,657.59,713.7,631.64,740.04,760.8,634.32,849.76,945.91,749.85,756.22,660.25,776.94,792.38,624.12,696.87,764.09,801.4,718.06,840.3,722.09,766.38,858.42,854.3,673.68,773.11,679.76,845.82,745.32,802.71,749.24,799.91,800.48,844.25,844.84,679.89,616.31,686.14,652.42,663.25,750.46,633.48,697.81,570.57,815.18,638.89,600.32,621.56,846.8,829.87,703.86,773.56,888.58,487.57,797.02,751.42,660.3,860.23,908.27,752.27,803.68,717.67,820.39,1012.19,525.06,675.58,779.1,971.88,723.41,903.34,698.38,736.41,771.26,727.71,779.98,643.7
SRB.264825371,Borski,790.7,723.11,613.53,591.77,745.73,758.68,495.88,572.46,757.42,725.06,614.53,863.87,724.28,804.3,946.28,692.07,578.99,636.83,825.3,656.25,630.18,754.11,662.42,767.68,794.99,715.44,740.17,588.03,739.66,645.82,747.0,694.92,773.19,700.65,645.64,684.39,918.56,670.04,854.02,819.03,845.11,701.47,590.31,823.26,520.28,570.87,587.56,601.32,695.44,576.85,712.34,719.78,648.82,903.03,888.56,769.28,795.43,557.2,678.09,780.19,585.85,628.4,652.48,744.23,639.5,866.27,646.59,706.48,828.9,869.2,717.87,749.52,654.6,773.48,817.1,751.74,732.65,761.63,771.85,848.81,796.23,689.13,587.69,624.83,580.07,590.31,695.72,622.39,640.52,548.65,803.17,585.99,526.55,602.95,827.9,752.36,722.12,759.92,823.3,443.12,787.38,683.65,668.05,792.37,914.65,757.9,838.07,678.93,778.4,938.35,520.48,653.41,719.76,904.6,716.2,867.6,673.12,722.89,669.7,736.13,785.51,624.47
SRB.264825372,Branicevski,804.66,768.11,657.9,623.24,776.6,805.85,529.18,588.18,793.79,800.86,656.75,889.31,754.25,825.52,1017.26,723.39,597.89,657.35,883.71,675.74,642.41,793.82,703.04,785.86,849.81,775.69,783.41,591.89,780.53,662.98,771.24,746.87,784.33,743.97,651.64,727.16,972.28,690.95,861.85,873.26,871.36,711.49,630.11,861.68,559.74,584.07,591.21,633.79,710.93,615.99,733.17,750.57,652.56,907.4,934.94,780.47,793.81,587.05,724.3,787.46,593.27,647.95,697.12,776.0,689.54,879.28,682.38,739.36,861.8,898.98,693.34,760.3,639.17,838.22,825.97,760.77,763.37,792.24,770.67,854.99,829.85,706.65,599.9,650.08,624.76,624.26,722.18,631.23,686.59,582.91,835.33,612.01,558.53,618.27,841.35,791.5,729.81,771.22,866.82,438.32,823.36,711.24,668.91,842.59,930.98,762.47,824.91,720.07,800.63,1007.55,518.65,662.87,760.29,944.6,713.19,913.96,681.99,738.45,708.27,739.63,786.24,640.76
SRB.264825373,Grad Beograd,738.61,749.35,663.08,604.63,735.9,785.78,525.69,598.4,778.86,838.98,624.75,839.08,749.65,776.85,1034.05,713.96,594.38,611.65,894.11,615.31,621.59,782.16,663.53,744.8,856.07,774.85,764.61,550.79,731.03,644.17,723.84,742.06,739.81,722.52,608.42,730.37,950.8,647.96,760.01,877.58,846.7,661.42,653.98,818.02,578.22,577.58,572.15,644.11,672.02,608.37,706.25,745.93,603.47,814.16,942.17,701.02,671.45,643.32,743.22,740.67,568.96,642.03,729.42,794.92,736.38,800.12,694.03,729.06,850.43,853.23,591.83,724.96,592.97,861.45,724.59,716.01,757.86,763.89,706.62,794.45,817.81,641.78,548.25,657.15,642.38,611.49,695.99,596.47,701.1,553.14,807.1,634.81,608.96,593.0,799.85,819.0,694.89,727.22,903.28,422.93,819.21,699.48,604.7,850.01,858.77,696.49,731.2,699.5,769.92,1026.27,495.73,638.45,773.94,929.21,661.53,877.79,655.18,704.38,752.48,680.87,695.35,586.96
SRB.264825374,Jablanicki,784.4,726.33,616.04,588.53,726.53,721.38,502.14,544.45,778.18,748.49,619.16,819.94,705.75,779.99,961.78,698.12,622.93,630.69,821.53,659.52,630.19,707.4,689.66,747.12,797.83,689.85,758.26,607.05,818.0,659.53,743.7,600.99,689.0,675.06,614.44,738.7,929.25,664.36,786.74,851.69,785.56,671.18,611.86,824.76,558.54,603.08,567.9,591.62,697.64,572.6,708.99,671.78,601.46,781.79,861.34,767.15,802.33,597.02,739.23,794.78,646.27,700.88,743.16,716.65,582.77,800.82,661.65,713.89,756.18,744.93,715.91,744.3,735.85,710.65,707.05,837.95,637.87,743.57,824.23,802.66,783.67,637.83,663.53,621.12,565.27,636.6,723.01,612.85,617.16,533.0,724.29,586.06,491.75,599.35,803.36,724.03,622.55,716.32,752.96,474.21,654.36,737.69,670.99,716.7,837.96,730.77,813.22,629.73,794.65,848.69,488.36,641.01,663.86,910.5,737.51,849.38,686.92,678.8,716.66,703.99,782.5,662.74
SRB.264825375,Juzno-backi,616.92,635.49,588.61,522.77,631.65,714.01,461.21,531.46,664.17,733.09,535.21,719.9,667.75,672.04,889.69,611.5,500.75,539.67,774.64,551.19,540.73,665.46,556.69,652.66,747.28,678.75,646.93,465.9,607.52,571.19,612.05,651.97,637.76,637.71,532.23,653.61,828.36,558.07,628.43,773.33,726.56,560.51,564.85,688.33,528.55,507.19,486.89,579.01,576.6,539.24,626.01,639.35,521.12,694.02,817.73,605.13,554.54,550.9,642.49,639.92,485.94,539.8,641.96,699.44,672.85,673.38,598.27,612.67,749.19,720.04,483.84,658.84,516.12,752.04,636.88,604.46,645.97,636.71,600.58,676.72,694.77,558.35,465.89,580.48,576.05,526.37,617.07,507.03,621.26,477.09,688.71,562.58,549.97,519.67,691.42,698.89,597.41,635.02,796.16,357.03,714.37,601.12,506.04,737.13,751.69,619.26,635.92,601.98,650.18,894.42,421.02,533.61,639.62,816.97,587.03,740.1,581.51,617.21,641.43,591.87,581.87,501.08
SRB.264825376,Juzno-banatski,693.39,685.67,604.95,560.6,694.08,738.65,473.05,535.55,712.92,736.57,579.88,787.45,668.36,734.71,925.6,648.02,538.0,587.45,820.85,598.87,565.85,721.6,617.75,693.53,771.91,691.14,704.83,516.95,680.69,598.23,680.42,687.26,697.59,666.57,581.04,667.76,876.47,609.74,737.09,802.31,777.85,620.69,577.71,765.01,520.26,529.9,522.83,574.49,621.64,567.22,658.79,673.78,576.97,796.95,858.53,667.85,670.93,550.72,653.47,703.6,522.54,583.14,648.89,722.6,667.92,753.05,630.81,662.53,785.49,798.23,553.7,670.27,547.05,798.11,702.61,654.92,687.0,696.27,647.96,736.25,755.02,613.45,507.22,598.05,588.07,550.92,638.58,544.18,638.44,529.25,753.74,572.29,549.91,551.89,736.75,738.76,659.62,685.93,819.55,381.61,758.84,630.64,564.49,787.04,801.71,656.91,700.25,652.78,699.51,924.62,462.63,581.24,677.3,837.06,628.29,809.09,602.42,654.99,643.02,648.76,653.04,543.59
SRB.264825377,Kolubarski,873.74,889.49,766.62,695.94,859.96,891.34,634.67,720.84,904.38,1018.51,739.71,976.28,898.46,912.06,1220.61,853.95,706.02,702.81,1012.83,701.87,745.07,921.69,799.24,871.1,1010.9,935.6,891.78,658.41,859.56,777.85,845.92,859.19,848.66,855.21,698.51,849.31,1116.33,753.71,893.03,1020.77,997.11,771.52,778.71,949.83,673.55,684.26,674.0,758.08,792.28,704.35,792.36,854.01,684.62,897.42,1079.5,773.46,777.27,807.23,901.13,836.94,682.94,766.63,863.24,912.83,831.66,912.78,815.89,884.17,994.73,991.55,705.5,846.43,713.48,972.28,762.65,872.56,890.19,929.41,890.95,927.85,955.41,748.59,629.14,798.52,757.23,773.45,833.27,719.99,791.29,620.13,935.48,734.86,708.07,681.93,948.38,987.31,805.01,838.66,1030.87,546.0,919.06,849.95,703.01,1007.46,991.05,807.24,840.15,814.54,916.71,1176.85,589.73,761.57,928.48,1128.37,775.13,1005.65,750.3,824.85,916.51,783.93,848.61,685.93
SRB.264825381,Macvanski,826.25,836.79,746.47,669.75,806.99,868.35,614.93,689.68,857.03,972.61,698.74,920.12,869.45,849.75,1143.94,802.84,664.18,664.86,973.73,658.42,694.38,864.74,744.21,822.93,969.84,889.31,833.09,620.34,782.18,719.92,785.53,822.24,814.39,797.72,657.64,820.56,1056.36,711.49,809.04,988.06,946.4,730.13,750.2,895.62,660.7,649.29,642.66,740.1,733.3,673.97,775.0,837.3,672.5,858.12,1042.98,755.43,712.81,720.17,850.29,816.92,644.6,719.06,826.71,905.18,825.3,849.12,774.08,821.98,933.69,909.82,636.28,824.58,669.98,938.78,755.13,809.06,843.15,844.08,791.89,886.62,892.75,707.7,610.28,775.38,739.68,716.02,794.59,664.39,771.81,593.38,902.05,708.1,690.49,664.5,898.83,911.32,767.67,795.79,1013.94,497.97,904.13,805.42,646.42,949.73,954.85,765.87,804.03,771.0,846.7,1130.34,559.69,713.89,873.34,1081.33,728.31,930.89,703.09,784.84,881.36,734.81,778.23,630.6
SRB.264825382,Moravicki,989.56,983.66,835.07,767.37,947.9,947.84,704.77,774.31,996.55,1104.18,822.43,1069.8,942.78,1002.47,1314.66,944.54,791.46,780.96,1095.41,769.83,804.84,1013.1,928.76,945.67,1085.47,1002.04,995.51,751.89,990.81,849.96,944.43,910.53,944.3,915.76,781.16,910.9,1245.15,841.46,1027.38,1107.73,1077.9,871.66,853.37,1072.12,702.54,742.19,744.01,794.01,867.25,778.2,877.93,934.73,746.67,1012.2,1144.17,850.01,913.69,875.75,973.59,946.38,772.14,891.17,958.14,976.75,874.47,1012.58,915.92,990.9,1048.13,1041.31,815.26,915.77,836.82,1043.48,817.24,1016.66,918.32,1024.98,1024.97,1020.43,1069.42,790.48,741.76,867.37,810.68,845.61,905.45,772.42,844.57,673.41,984.32,780.71,756.72,735.59,1027.03,1066.85,844.21,943.17,1091.07,643.34,973.46,941.47,789.81,1093.08,1083.4,888.59,942.17,889.65,1027.03,1256.47,647.82,844.35,1010.41,1203.13,864.79,1103.69,840.18,894.68,988.73,868.81,970.42,785.37
SRB.264825383,Nisavski,769.02,724.62,611.63,579.34,727.62,726.78,494.97,548.29,766.02,759.72,617.64,834.72,709.27,785.56,956.77,689.81,601.8,620.13,825.64,655.44,625.26,717.1,673.54,753.43,802.72,697.82,755.15,583.39,791.37,642.5,744.99,638.67,715.01,675.51,610.1,711.24,926.1,662.51,798.79,842.55,810.62,676.42,603.6,825.87,537.63,582.89,568.25,593.97,697.73,564.62,701.53,688.52,613.53,824.62,860.8,762.91,785.48,587.75,725.12,777.69,608.92,669.94,692.51,735.91,616.1,801.73,678.02,716.41,776.55,773.67,715.95,732.14,704.55,755.19,743.42,812.49,670.65,738.7,771.44,827.09,804.0,650.01,626.98,607.71,571.46,617.15,705.98,599.7,631.05,534.94,740.42,574.2,506.21,587.91,817.29,766.81,654.41,726.3,771.61,474.61,700.31,716.29,669.23,757.47,868.88,732.88,813.66,648.08,782.01,879.99,490.7,641.11,693.4,904.1,704.09,852.84,669.91,687.74,698.27,703.44,779.09,643.29
SRB.264825384,Pcinjski,781.48,701.0,601.26,585.57,708.42,708.72,493.3,520.92,770.53,700.11,608.93,784.37,686.84,756.69,944.52,678.26,615.75,634.62,801.34,655.75,606.08,671.04,678.15,723.08,762.19,659.63,732.84,610.85,800.74,648.79,724.48,558.43,666.99,651.5,604.27,743.45,903.62,650.33,765.57,840.51,741.98,655.76,595.46,803.74,551.54,592.64,562.54,569.64,681.55,572.03,702.7,637.17,579.21,741.88,851.32,751.53,785.24,562.02,725.85,785.05,639.64,699.57,740.36,690.13,552.22,767.39,659.69,695.28,722.48,702.22,716.11,738.53,729.63,681.96,689.26,812.66,601.08,714.47,804.1,767.46,733.64,643.68,683.76,582.54,529.62,618.43,702.39,593.92,598.36,519.8,703.25,577.18,465.51,596.1,772.74,677.7,583.26,694.64,713.44,450.92,592.31,737.79,666.42,682.72,789.7,727.25,788.73,598.68,781.18,808.77,475.72,625.87,621.7,894.69,741.16,822.46,686.94,665.14,700.33,691.05,765.99,651.76
SRB.264825386,Pirotski,806.45,720.66,615.83,580.11,748.84,737.6,485.68,563.05,778.35,733.21,619.8,867.61,740.07,829.17,965.2,706.09,637.1,659.42,846.01,709.91,645.03,717.78,685.92,790.77,820.53,678.8,771.81,618.02,814.46,673.49,783.07,618.11,734.76,685.02,644.42,755.77,947.92,684.53,830.08,874.69,832.87,704.52,607.09,859.72,547.35,616.0,598.72,602.84,727.86,569.62,751.89,691.83,651.16,867.95,920.23,804.51,862.09,572.64,763.93,843.11,689.27,712.78,723.74,742.19,587.0,827.31,673.84,718.62,771.51,765.12,778.64,767.66,769.15,716.67,813.37,861.47,680.14,763.19,842.56,823.32,794.12,678.14,714.56,649.47,552.59,621.92,714.11,621.15,641.35,547.47,778.66,593.14,500.77,621.85,860.58,761.69,681.86,756.81,784.45,469.08,684.12,746.94,695.21,750.86,891.21,772.85,857.85,638.84,816.62,867.57,516.14,664.31,681.02,954.36,756.35,871.42,719.59,719.13,709.16,742.71,820.52,668.1
SRB.264825387,Podunavski,769.63,759.53,656.21,609.66,750.42,788.39,525.46,583.32,788.93,830.23,641.46,856.81,733.63,802.45,1029.34,721.12,601.17,635.23,888.62,641.84,627.28,790.44,709.07,756.36,846.23,769.01,784.63,572.32,775.94,655.78,754.98,739.8,759.12,730.83,629.63,721.79,969.12,668.6,820.46,870.72,851.66,684.78,641.74,849.78,550.38,573.93,574.8,620.02,687.4,614.27,718.19,744.22,618.29,863.78,933.67,733.3,747.56,615.79,734.23,763.13,576.05,654.35,718.02,778.79,713.38,842.13,685.4,736.75,842.18,875.93,625.0,731.36,596.29,849.58,770.28,733.5,757.7,777.61,724.03,811.61,824.72,673.48,580.55,651.05,633.97,624.99,711.4,611.27,698.53,582.83,815.83,609.56,579.28,604.07,818.85,808.69,700.12,747.54,875.7,432.12,803.92,706.87,633.94,851.3,879.1,718.44,755.8,706.79,788.49,1008.03,497.42,652.71,771.22,932.69,681.65,896.73,667.35,716.83,729.86,704.17,747.74,612.53
SRB.264825388,Pomoravski,808.49,778.86,659.78,623.1,773.52,792.01,541.62,595.52,806.77,833.63,663.04,887.87,752.54,829.29,1034.38,740.19,620.43,654.07,883.09,667.03,653.53,800.16,734.8,784.56,858.97,784.22,802.58,602.21,811.54,673.75,783.1,737.19,786.3,741.3,652.34,727.91,987.74,696.26,868.31,877.85,874.26,717.65,647.59,875.33,557.8,596.17,600.12,631.47,721.25,622.7,735.73,766.84,639.12,891.85,929.01,779.92,787.81,628.12,759.43,787.69,617.91,686.1,735.4,768.67,677.69,873.42,714.56,761.31,843.64,856.43,716.31,765.77,684.75,827.99,776.82,812.83,743.61,800.86,800.19,866.48,846.65,697.34,640.18,645.63,624.25,654.76,746.43,635.22,678.83,576.02,805.95,608.57,557.88,618.1,848.62,808.24,706.45,776.36,849.01,478.6,793.48,741.91,693.87,841.86,935.15,762.47,831.45,717.2,825.74,1006.42,514.31,678.61,782.39,946.81,718.66,918.33,700.58,737.47,742.7,735.69,812.74,661.8
SRB.264825390,Rasinski,867.65,847.31,716.47,675.74,829.07,829.05,598.8,657.81,875.79,918.13,717.19,941.44,803.29,879.06,1114.59,811.07,692.11,699.05,945.75,703.14,709.84,864.86,808.41,834.71,928.17,845.68,872.85,664.49,892.84,738.78,840.37,775.79,835.2,792.93,700.28,785.49,1072.22,750.12,920.07,952.82,932.98,771.65,720.07,942.3,605.0,654.37,654.79,680.34,777.79,679.35,783.65,816.78,670.28,919.5,976.01,823.49,835.67,717.87,845.85,845.27,688.15,777.76,831.32,815.11,717.42,910.7,797.86,842.36,887.42,865.19,772.4,823.36,777.51,867.43,758.15,920.28,764.59,866.74,898.89,928.04,915.35,728.75,706.58,699.76,680.24,736.11,831.3,684.1,716.78,612.21,837.63,657.56,616.07,664.4,902.61,867.12,736.74,840.02,901.25,576.27,818.36,821.57,752.12,909.89,986.15,807.89,887.0,765.61,898.49,1049.56,562.23,737.29,837.97,1025.79,781.75,973.86,759.0,782.21,824.16,784.67,880.52,726.11
